,index,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,imageLink,category,cardName,s3_file_name,s3_link,rgb
765,2788,2788,2788,382,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw5ac6c459/images/finished-goods/My-Prayer-for-You-Dad-SpanishLanguage-Religious-Birthday-Card-root-299MAN2748_PV.1.MAN2748.jpg_Source_Image.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Father,my-prayer-for-you-dad-spanishlanguage-religious-birthday-card-root-299man2748,my-prayer-for-you-dad-spanishlanguage-religious-birthday-card-root-299man2748,https://greeting-card-images.s3.amazonaws.com/my-prayer-for-you-dad-spanishlanguage-religious-birthday-card-root-299man2748,[207.5918591  241.14864971 197.98731898]
766,4079,4079,4096,184,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw4005dad0/images/finished-goods/Love-and-Laughter-Makes-Us-Family-Birthday-Card-root-399FBD4099_FBD4099_1470_1.jpg_Source_Image.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Any+Woman,love-and-laughter-makes-us-family-birthday-card-root-399fbd4099,love-and-laughter-makes-us-family-birthday-card-root-399fbd4099,https://greeting-card-images.s3.amazonaws.com/love-and-laughter-makes-us-family-birthday-card-root-399fbd4099,[248.09046053 211.72779605 186.58634868]
767,2180,2180,2176,203,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw4f7bfb60/images/finished-goods/Closeup-Photo-of-Couple-Hugging-Anniversary-Card_799AVY2197_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Wife,closeup-photo-of-couple-hugging-anniversary-card,closeup-photo-of-couple-hugging-anniversary-card,https://greeting-card-images.s3.amazonaws.com/closeup-photo-of-couple-hugging-anniversary-card,[239.85895473 212.7776077  193.57970698]
768,307,307,270,28,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwb4496bef/images/finished-goods/Tinker-Bell-More-Amazing-Every-Year-Musical-Birthday-Card-With-Light-root-799TNG1170_TNG1170_1470_1.jpg_Source_Image.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Girl,tinker-bell-more-amazing-every-year-musical-birthday-card-with-light-root-799tng1170,tinker-bell-more-amazing-every-year-musical-birthday-card-with-light-root-799tng1170,https://greeting-card-images.s3.amazonaws.com/tinker-bell-more-amazing-every-year-musical-birthday-card-with-light-root-799tng1170,[226.71055251 219.7643106  199.68964659]
769,2960,2960,2953,23,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw1a54315e/images/finished-goods/Peanuts-Snoopy-With-Bouquet-of-Flowers-Birthday-Card-for-Mom-root-429FBD8044_PV.1.FBD8044.jpg_Source_Image.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Mother,peanuts-snoopy-with-bouquet-of-flowers-birthday-card-for-mom-root-429fbd8044,peanuts-snoopy-with-bouquet-of-flowers-birthday-card-for-mom-root-429fbd8044,https://greeting-card-images.s3.amazonaws.com/peanuts-snoopy-with-bouquet-of-flowers-birthday-card-for-mom-root-429fbd8044,[216.69749272 194.04616805 235.38759855]
770,4352,4352,4374,76,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw9d7b10cc/images/finished-goods/Bacon-Wow-Funny-Congratulations-Card-for-Him-root-369ZZB8278_PV.1.ZZB8278.jpg_Source_Image.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Any+Man,bacon-wow-funny-congratulations-card-for-him-root-369zzb8278,bacon-wow-funny-congratulations-card-for-him-root-369zzb8278,https://greeting-card-images.s3.amazonaws.com/bacon-wow-funny-congratulations-card-for-him-root-369zzb8278,[231.42813108 220.20019468 194.48767034]
771,3779,3779,3796,5,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw518e8fb0/images/finished-goods/I-Love-Everything-About-You-Mothers-Day-Card-for-Grandmother_659MKD5086_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Grandmother,i-love-everything-about-you-mothers-day-card-for-grandmother,i-love-everything-about-you-mothers-day-card-for-grandmother,https://greeting-card-images.s3.amazonaws.com/i-love-everything-about-you-mothers-day-card-for-grandmother,[188.24010188 225.66821023 232.15142394]
772,4008,4008,4027,115,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw2b7d4368/images/finished-goods/Do-Whatever-Leaves-You-Smiling-Today-Birthday-Card-root-529HBD2216_HBD2216_1470_1.jpg_Source_Image.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Any+Woman,do-whatever-leaves-you-smiling-today-birthday-card-root-529hbd2216,do-whatever-leaves-you-smiling-today-birthday-card-root-529hbd2216,https://greeting-card-images.s3.amazonaws.com/do-whatever-leaves-you-smiling-today-birthday-card-root-529hbd2216,[227.87936 198.70816 219.28032]
773,2908,2908,2902,496,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwe459ddf0/images/finished-goods/Foil-and-Glitter-Plants-Fathers-Day-Card_729FD6163_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Father,foil-and-glitter-plants-fathers-day-card,foil-and-glitter-plants-fathers-day-card,https://greeting-card-images.s3.amazonaws.com/foil-and-glitter-plants-fathers-day-card,[216.54312354 223.52525253 205.7979798 ]
774,907,907,866,50,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwd312c3b0/images/finished-goods/Things-To-Point-Out-Birthday-Card-Son_459MAN4626_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Son,things-to-point-out-birthday-card-son,things-to-point-out-birthday-card-son,https://greeting-card-images.s3.amazonaws.com/things-to-point-out-birthday-card-son,[220.89650446 223.61480466 201.2107608 ]
775,2192,2192,2189,216,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwc08cae80/images/finished-goods/Floral-Amor-Spanish-Valentines-Day-Card_599VAS9983_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Wife,floral-amor-spanish-valentines-day-card,floral-amor-spanish-valentines-day-card,https://greeting-card-images.s3.amazonaws.com/floral-amor-spanish-valentines-day-card,[227.92585551 206.02471483 211.61787072]
776,1612,1612,1586,19,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw9b3b6696/images/finished-goods/Wishing-You-Love-Wedding-Card-for-Nephew-and-Wife-root-299W2511_PV.1.W2511.jpg_Source_Image.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Nephew,wishing-you-love-wedding-card-for-nephew-and-wife-root-299w2511,wishing-you-love-wedding-card-for-nephew-and-wife-root-299w2511,https://greeting-card-images.s3.amazonaws.com/wishing-you-love-wedding-card-for-nephew-and-wife-root-299w2511,[194.76906286 221.44914144 229.11728754]
777,2001,2001,1976,3,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw6dead951/images/finished-goods/My-Soul-Mate-Mothers-Day-Card-Wife_529MDD2132_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Wife,my-soul-mate-mothers-day-card-wife,my-soul-mate-mothers-day-card-wife,https://greeting-card-images.s3.amazonaws.com/my-soul-mate-mothers-day-card-wife,[246.82604374 195.14314115 203.15109344]
778,3190,3190,3188,258,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw7a1dded8/images/finished-goods/So-Loved-Birthday-Card-for-Mom-With-Removable-Bookmark-root-699FBD2472_FBD2472_1470_1.jpg_Source_Image.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Mother,so-loved-birthday-card-for-mom-with-removable-bookmark-root-699fbd2472,so-loved-birthday-card-for-mom-with-removable-bookmark-root-699fbd2472,https://greeting-card-images.s3.amazonaws.com/so-loved-birthday-card-for-mom-with-removable-bookmark-root-699fbd2472,[187.57596988 232.27679598 225.02018195]
779,2494,2494,2494,88,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw4a257b59/images/finished-goods/Classic-Red-Car-Fathers-Day-Card_699IMM7007_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Father,classic-red-car-fathers-day-card,classic-red-car-fathers-day-card,https://greeting-card-images.s3.amazonaws.com/classic-red-car-fathers-day-card,[215.94655118 214.32882645 214.58571881]
780,1355,1355,1321,285,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw5de99445/images/finished-goods/white-puppy-with-pink-bow-birthday-card-for-daughter-root-399hkb2654_1470_1.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Daughter,white-puppy-with-pink-bow-birthday-card-for-daughter-root-399hkb2654,white-puppy-with-pink-bow-birthday-card-for-daughter-root-399hkb2654,https://greeting-card-images.s3.amazonaws.com/white-puppy-with-pink-bow-birthday-card-for-daughter-root-399hkb2654,[216.607574   214.5005788  213.70084339]
781,4147,4147,4165,253,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwa75dfef1/images/finished-goods/Curious-Cat-FrenchLanguage-Mothers-Day-Card-root-699MSQ4705_MSQ4705_1470_1.jpg_Source_Image.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Any+Woman,curious-cat-frenchlanguage-mothers-day-card-root-699msq4705,curious-cat-frenchlanguage-mothers-day-card-root-699msq4705,https://greeting-card-images.s3.amazonaws.com/curious-cat-frenchlanguage-mothers-day-card-root-699msq4705,[229.8652136  209.20749782 205.23644289]
782,2958,2958,2951,21,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwec7771d4/images/finished-goods/Worlds-Best-Mom-Ribbon-Funny-Mothers-Day-Card_499ZMD5155_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Mother,worlds-best-mom-ribbon-funny-mothers-day-card,worlds-best-mom-ribbon-funny-mothers-day-card,https://greeting-card-images.s3.amazonaws.com/worlds-best-mom-ribbon-funny-mothers-day-card,[203.92846297 225.40256454 214.82503796]
783,2162,2162,2154,181,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwdb3b1bdf/images/finished-goods/In-Love-With-My-Best-Friend-Birthday-Card-root-529FBD4136_PV.1.FBD4136.jpg_Source_Image.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Wife,in-love-with-my-best-friend-birthday-card-root-529fbd4136,in-love-with-my-best-friend-birthday-card-root-529fbd4136,https://greeting-card-images.s3.amazonaws.com/in-love-with-my-best-friend-birthday-card-root-529fbd4136,[231.82841662 194.87387116 217.42865744]
784,2831,2831,3439,509,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw4435ad7d/images/finished-goods/Pink-Clothes-and-Toys-New-Baby-Girl-Card_799LAD2627_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Mother,pink-clothes-and-toys-new-baby-girl-card,pink-clothes-and-toys-new-baby-girl-card,https://greeting-card-images.s3.amazonaws.com/pink-clothes-and-toys-new-baby-girl-card,[242.2814871  199.77314112 202.01062215]
785,338,338,314,72,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw1e177dfa/images/finished-goods/Marvel-Black-Panther-Birthday-Card-for-Girl_399HKB4870_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Girl,marvel-black-panther-birthday-card-for-girl,marvel-black-panther-birthday-card-for-girl,https://greeting-card-images.s3.amazonaws.com/marvel-black-panther-birthday-card-for-girl,[215.81941598 206.35706967 221.76741803]
786,4295,4295,4304,6,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw93ff5136/images/finished-goods/Older-Equipment-Funny-Birthday-Card-root-369ZZB2531_PV.1.ZZB2531.jpg_Source_Image.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Any+Man,older-equipment-funny-birthday-card-root-369zzb2531,older-equipment-funny-birthday-card-root-369zzb2531,https://greeting-card-images.s3.amazonaws.com/older-equipment-funny-birthday-card-root-369zzb2531,[219.79524549 209.38454187 214.70457532]
787,4103,4103,4121,209,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw1a3975be/images/finished-goods/Hot-Flashes-Or-Just-HOT-Musical-Birthday-Card-With-Motion-root-899ARH1217_PV.1.ARH1217.jpg_Source_Image.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Any+Woman,hot-flashes-or-just-hot-musical-birthday-card-with-motion-root-899arh1217,hot-flashes-or-just-hot-musical-birthday-card-with-motion-root-899arh1217,https://greeting-card-images.s3.amazonaws.com/hot-flashes-or-just-hot-musical-birthday-card-with-motion-root-899arh1217,[159.83787767 233.74782609 250.19697863]
788,3328,3328,3327,397,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw239bc0ff/images/finished-goods/Mother-in-Law-Spanish-Mothers-Day-Card_499MTH1333_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Mother,mother-in-law-spanish-mothers-day-card,mother-in-law-spanish-mothers-day-card,https://greeting-card-images.s3.amazonaws.com/mother-in-law-spanish-mothers-day-card,[246.20569773 217.45823274 179.77740222]
789,359,359,341,99,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw6ddf6f63/images/finished-goods/kickbutt-princess-leia-root-399hkb2221_1470_1.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Girl,kickbutt-princess-leia-root-399hkb2221,kickbutt-princess-leia-root-399hkb2221,https://greeting-card-images.s3.amazonaws.com/kickbutt-princess-leia-root-399hkb2221,[251.88171474 164.03387139 227.51336332]
790,402,402,388,146,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw0be10cb8/images/finished-goods/Golden-Dedication-Bat-Mitzvah-Congratulations-Card-root-399FBD2805_PV.1.FBD2805.jpg_Source_Image.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Girl,golden-dedication-bat-mitzvah-congratulations-card-root-399fbd2805,golden-dedication-bat-mitzvah-congratulations-card-root-399fbd2805,https://greeting-card-images.s3.amazonaws.com/golden-dedication-bat-mitzvah-congratulations-card-root-399fbd2805,[214.99779057 214.59989288 213.82217461]
791,608,608,602,82,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw55c04083/images/finished-goods/Marvel-Spider-Man-Birthday-Card-Grandson_599HKB2236_01.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Grandson,marvel-spider-man-birthday-card-grandson,marvel-spider-man-birthday-card-grandson,https://greeting-card-images.s3.amazonaws.com/marvel-spider-man-birthday-card-grandson,[198.43911793 220.17545542 224.39549377]
792,826,826,788,127,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw6813bb75/images/finished-goods/Love-and-Peace-Birthday-Card-for-Granddaughter-With-Cell-Phone-Clings-root-399FBD1231_FBD1231_1470_1.jpg_Source_Image.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Granddaughter,love-and-peace-birthday-card-for-granddaughter-with-cell-phone-clings-root-399fbd1231,love-and-peace-birthday-card-for-granddaughter-with-cell-phone-clings-root-399fbd1231,https://greeting-card-images.s3.amazonaws.com/love-and-peace-birthday-card-for-granddaughter-with-cell-phone-clings-root-399fbd1231,[245.11468382 244.59163987 153.26259378]
793,763,763,732,71,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw3d47bac5/images/finished-goods/Tulip-Flowers-and-Cross-Confirmation-Card-for-Granddaughter-root-299CDS6277_PV.1.CDS6277.jpg_Source_Image.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Granddaughter,tulip-flowers-and-cross-confirmation-card-for-granddaughter-root-299cds6277,tulip-flowers-and-cross-confirmation-card-for-granddaughter-root-299cds6277,https://greeting-card-images.s3.amazonaws.com/tulip-flowers-and-cross-confirmation-card-for-granddaughter-root-299cds6277,[224.74398148 221.87592593 196.18888889]
794,703,703,672,11,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw147ab9d5/images/finished-goods/Wonderful-Granddaughter-Birthday-Card-root-699FBD3012_PV.1.FBD3012.JPG_Source_Image.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Granddaughter,wonderful-granddaughter-birthday-card-root-699fbd3012,wonderful-granddaughter-birthday-card-root-699fbd3012,https://greeting-card-images.s3.amazonaws.com/wonderful-granddaughter-birthday-card-root-699fbd3012,[197.00043407 213.10938687 232.66739012]
795,3974,3974,3993,81,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwa5b5e79c/images/finished-goods/Wishing-You-a-Wonderful-Day-Birthday-Card-root-359HBD4223_HBD4223_1470_1.jpg_Source_Image.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Any+Woman,wishing-you-a-wonderful-day-birthday-card-root-359hbd4223,wishing-you-a-wonderful-day-birthday-card-root-359hbd4223,https://greeting-card-images.s3.amazonaws.com/wishing-you-a-wonderful-day-birthday-card-root-359hbd4223,[172.47879656 235.17239733 235.069532  ]
796,1289,1289,1254,218,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw907e9b49/images/finished-goods/Pink-Cupcake-SpanishLanguage-Daughter-Birthday-Card-root-359FBD2818_PV.1.FBD2818.jpg_Source_Image.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Daughter,pink-cupcake-spanishlanguage-daughter-birthday-card-root-359fbd2818,pink-cupcake-spanishlanguage-daughter-birthday-card-root-359fbd2818,https://greeting-card-images.s3.amazonaws.com/pink-cupcake-spanishlanguage-daughter-birthday-card-root-359fbd2818,[208.77587969 210.2433932  223.63206307]
797,1507,1507,1477,52,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwac5328c7/images/finished-goods/So-Many-Things-to-Love-About-You-Birthday-Card-for-Sister-root-559FBD8119_FBD8119_1470_1.jpg_Source_Image.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Sister,so-many-things-to-love-about-you-birthday-card-for-sister-root-559fbd8119,so-many-things-to-love-about-you-birthday-card-for-sister-root-559fbd8119,https://greeting-card-images.s3.amazonaws.com/so-many-things-to-love-about-you-birthday-card-for-sister-root-559fbd8119,[172.80066826 234.58883055 235.17374702]
798,3754,3754,3769,59,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw31225b9d/images/finished-goods/Grandpa-PickaTitle-root-399E2254_PV.1.E2254.jpg_Source_Image.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Grandfather,grandpa-pickatitle-root-399e2254,grandpa-pickatitle-root-399e2254,https://greeting-card-images.s3.amazonaws.com/grandpa-pickatitle-root-399e2254,[215.90132709 212.45776737 214.19843872]
